customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,Charges.Monthly,Charges.Total,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cuentas_Diarias
0221-WMXNQ,0,0,1,0,0,4,0,75.35,273.4,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.48
0222-CNVPT,0,0,1,0,0,52,1,48.8,2555.05,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,1.6
0224-HJAPT,1,0,0,0,0,5,0,47.15,223.15,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.55
0224-NIJLP,0,0,0,1,1,8,0,20.15,165.5,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.66
0224-RLWWD,0,1,1,0,0,2,1,44.3,89.3,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.46
0225-ZORZP,0,0,0,0,0,3,0,84.3,235.05,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.77
0228-MAUWC,0,0,0,0,0,19,0,59.55,1144.6,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1.96
0229-LFJAF,0,0,0,0,0,72,0,69.65,4908.25,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,2.29
0230-UBYPQ,0,0,1,1,0,63,0,36.1,2298.9,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,1.19
0230-WEQUW,0,0,0,1,0,66,1,56.6,3789.2,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,1.86
0231-LXVAP,1,0,0,0,0,1,1,75.9,75.9,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,2.49
0233-FTHAV,0,1,0,0,0,60,1,79.2,4765.0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,2.6
0234-TEVTT,0,1,0,1,1,48,0,45.0,2196.3,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,1.48
0235-KGSLC,1,1,0,0,0,1,1,85.55,85.55,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,2.81
0236-HFWSV,1,0,0,0,0,15,1,93.35,1444.65,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.07
0237-YFUTL,0,1,0,1,0,50,1,109.65,5405.8,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,3.6
0238-WHBIQ,0,0,0,1,1,72,0,89.7,6339.3,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,2.95
0239-OXEXL,0,1,0,0,0,46,0,84.25,3847.6,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,2.77
0244-LGNFY,0,1,0,1,1,72,0,92.65,6733.0,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,3.04
0247-SLUJI,0,0,0,1,1,1,0,19.7,19.7,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.65
0248-IPDFW,0,1,0,0,0,1,1,50.1,50.1,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.65
0248-PGHBZ,0,1,1,0,0,67,1,92.45,6140.85,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,3.04
0253-ZTEOB,0,1,0,1,1,48,0,79.65,3870.3,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,2.62
0254-FNMCI,0,1,0,0,0,72,1,109.9,7624.2,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,3.61
0254-KCJGT,0,0,0,1,0,52,1,81.4,4354.45,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,2.67
0254-WWRKD,0,1,0,1,1,67,0,50.55,3431.75,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1.66
0256-LTHVJ,1,1,0,1,1,28,1,81.05,2227.1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.66
0257-KXZGU,0,1,0,1,1,32,0,62.45,2045.55,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.05
0257-ZESQC,1,1,1,1,0,27,1,75.2,1929.35,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.47
0258-NOKBL,0,0,0,0,0,3,0,90.4,268.45,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.97
0259-GBZSH,1,0,0,0,0,2,1,85.65,181.5,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.81
0260-ZDLGK,1,1,0,0,1,9,1,72.9,651.4,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,2.39
0263-FJTQO,0,0,0,1,1,50,1,70.5,3486.65,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,2.32
0264-CNITK,0,1,0,1,1,71,0,20.1,1389.6,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.66
0265-EDXBD,1,0,1,1,0,32,1,74.9,2303.35,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.46
0265-PSUAE,0,1,0,1,1,16,0,100.7,1522.7,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,3.31
0266-CLZKZ,0,1,0,1,1,67,1,105.65,6717.9,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,3.47
0266-GMEAO,0,0,0,1,1,72,1,114.3,8058.55,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.75
0268-QKIWO,1,1,0,0,0,3,0,19.75,58.85,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.65
0269-XFESX,0,0,0,1,1,23,0,24.35,538.5,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.8
0270-THENM,0,0,0,1,1,72,0,69.85,5102.35,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,2.29
0274-JKUJR,0,0,0,1,1,7,0,58.85,465.7,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,1.93
0277-BKSQP,0,0,0,1,1,8,1,54.4,475.1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,1.79
0277-ORXQS,0,0,0,1,1,66,0,50.55,3364.55,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,1.66
0278-YXOOG,1,0,0,0,0,5,0,21.05,113.85,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.69
0280-XJGEX,1,0,0,0,0,49,1,103.7,5036.3,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,3.41
0281-CNTZX,0,0,0,1,0,63,1,19.95,1234.8,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.66
0282-NVSJS,0,1,1,1,1,12,1,29.3,355.9,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,0.96
0285-INHLN,0,0,0,1,1,27,1,54.75,1510.3,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1.8
0289-IVARM,0,1,0,0,0,35,0,60.55,1982.6,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.99
0292-WEGCH,0,1,0,1,1,54,1,86.2,4524.05,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,2.83
0295-PPHDO,1,0,0,0,0,1,1,95.45,95.45,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.14
0295-QVKPB,0,0,0,0,0,5,1,63.95,318.1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,2.1
0297-RBCSG,0,0,0,0,0,19,1,65.35,1231.85,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,2.15
0298-XACET,0,0,0,1,1,52,0,50.2,2554.0,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,1.65
0301-FIDRB,0,1,0,1,1,72,1,63.8,4684.3,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,2.1
0301-KOBTQ,0,0,0,0,0,32,1,20.05,614.45,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.66
0302-JOIVN,1,1,0,1,0,8,0,101.15,842.9,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.32
0303-UNCIP,0,0,0,0,0,41,0,65.0,2531.8,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,2.14
0303-WMMRN,0,0,0,0,0,5,1,19.25,86.05,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.63
0305-SQECB,0,1,0,0,1,11,1,36.05,402.6,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,1.18
0306-JAELE,1,0,0,0,0,5,1,96.1,453.4,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,3.16
0307-BCOPK,0,1,0,0,0,16,0,19.05,326.65,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.63
